png_path,webp_path,width,height,png_bytes,webp_bytes,saved_bytes,saving_percent,pixel_sha256,batch
assets/textures/textures_webapp/pokemon/darmanitan/main-shiny.png,assets/textures/textures_webapp/pokemon/darmanitan/main-shiny.webp,475,475,150218,82286,67932,45.2223,52b510eb4440ffbfcc4661a1820176659e12755717575ab2d2ba78cf72124af8,batch-3
assets/textures/textures_webapp/pokemon/dawn-wings-necrozma/main.png,assets/textures/textures_webapp/pokemon/dawn-wings-necrozma/main.webp,475,475,202178,135830,66348,32.8166,d8b3246716421a512e718930aae740643228653a90d1b081a334c03cb3b9dba7,batch-3
assets/textures/textures_webapp/pokemon/decidueye-hisui/main-shiny.png,assets/textures/textures_webapp/pokemon/decidueye-hisui/main-shiny.webp,475,475,175523,104892,70631,40.2403,aeb1373c441efb5fa8a8eac211d97075aac25866cfe50105173274f180ba624a,batch-3
assets/textures/textures_webapp/pokemon/dedenne/main-shiny.png,assets/textures/textures_webapp/pokemon/dedenne/main-shiny.webp,475,475,182954,102046,80908,44.2231,d0907b9cc657d7666eeb5e49655981be62f71d53a3ab3317e6f73fdce2b0b86e,batch-2
assets/textures/textures_webapp/pokemon/deoxys-defense/main-shiny.png,assets/textures/textures_webapp/pokemon/deoxys-defense/main-shiny.webp,475,475,182851,102246,80605,44.0823,6174554bf8ae933b93b174c64713cb63bf7730f21b53a6eb17dfde26906a25d9,batch-2
assets/textures/textures_webapp/pokemon/dialga/main-shiny.png,assets/textures/textures_webapp/pokemon/dialga/main-shiny.webp,475,475,179066,104576,74490,41.5992,67350c489bf6185eec011474200754c41aad6028ee24efc91bfed6028385d984,batch-3
assets/textures/textures_webapp/pokemon/dialga/main.png,assets/textures/textures_webapp/pokemon/dialga/main.webp,475,475,164125,100012,64113,39.0635,803d92a9e2cd0581510b78b308fbad4144f35f74adcccf5e8b8af24e7dc4cbcb,batch-3
assets/textures/textures_webapp/pokemon/diggersby/main-shiny.png,assets/textures/textures_webapp/pokemon/diggersby/main-shiny.webp,475,475,135235,69316,65919,48.7440,7032bdf93864fd2a42fb7c8b27870b106c9a44a9248ac641e3a644d2b8ca2ba6,batch-3
assets/textures/textures_webapp/pokemon/diglett/main-shiny.png,assets/textures/textures_webapp/pokemon/diglett/main-shiny.webp,475,475,184463,116250,68213,36.9792,1f64418d01610ee5ed70867ac118b0b778cf65079a88366910c62ac51ff7e1f6,batch-3
assets/textures/textures_webapp/pokemon/doublade/main-shiny.png,assets/textures/textures_webapp/pokemon/doublade/main-shiny.webp,475,475,161837,91008,70829,43.7656,9a16abc1c3cf7cf000bf64aa65c47eadff9c780c819819418d04aa9812481230,batch-3
assets/textures/textures_webapp/pokemon/dragapult/main-shiny.png,assets/textures/textures_webapp/pokemon/dragapult/main-shiny.webp,475,475,176819,106498,70321,39.7700,1752e4cee051dc4bee0783f65eb7e5be835411673488f73c860185cc897a9434,batch-3
assets/textures/textures_webapp/pokemon/drowzee/main-shiny.png,assets/textures/textures_webapp/pokemon/drowzee/main-shiny.webp,475,475,139138,69320,69818,50.1790,47b48e9f80d00957d09b9675c49f8db934854fcadf52fe0f6436607710139101,batch-3
assets/textures/textures_webapp/pokemon/dubwool/main-shiny.png,assets/textures/textures_webapp/pokemon/dubwool/main-shiny.webp,475,475,131197,64550,66647,50.7992,ce188194ec956c5a777b5e9d029404064de8a70e66dd97cc032f4ea3e478bd45,batch-3
assets/textures/textures_webapp/pokemon/ducklett/main-shiny.png,assets/textures/textures_webapp/pokemon/ducklett/main-shiny.webp,475,475,156629,84592,72037,45.9921,db4d30fa14313dd2ee1ba70f33c055e62ea019cdb6b424c5b09b40688dcc7fc2,batch-3
assets/textures/textures_webapp/pokemon/dugtrio/main-shiny.png,assets/textures/textures_webapp/pokemon/dugtrio/main-shiny.webp,475,475,175404,109902,65502,37.3435,ec2f7f84ac3a21d0e95bb7a75c003e125bf8fb532a8b2334104a00ad5d1b90c9,batch-3
assets/textures/textures_webapp/pokemon/duraludon/main-shiny.png,assets/textures/textures_webapp/pokemon/duraludon/main-shiny.webp,475,475,137580,69092,68488,49.7805,c752364f6e64147a7d9d25605a5e670c44b449e277499cdb59813dd8e1ad2330,batch-3
assets/textures/textures_webapp/pokemon/dusk-mane-necrozma/main-shiny.png,assets/textures/textures_webapp/pokemon/dusk-mane-necrozma/main-shiny.webp,475,475,164666,120068,44598,27.0839,81f45578b190972d660ca46af902435733ab002c4bb688e110483449eeb0cdfc,pilot-1
assets/textures/textures_webapp/pokemon/dusknoir/main-shiny.png,assets/textures/textures_webapp/pokemon/dusknoir/main-shiny.webp,475,475,155336,88342,66994,43.1284,911f995e0bc8dcac68dcb49fe48d1dc29368c1a06b420c93f7dd867084e4a18c,batch-3
assets/textures/textures_webapp/pokemon/ekans/main-shiny.png,assets/textures/textures_webapp/pokemon/ekans/main-shiny.webp,475,475,202022,130990,71032,35.1605,006f9f01f21a1345d332682a2c1ed594450d46b7c81873052ed2a75b9bae8f56,batch-3
assets/textures/textures_webapp/pokemon/ekans/main.png,assets/textures/textures_webapp/pokemon/ekans/main.webp,475,475,191869,122358,69511,36.2284,b2c1e059ecdfb6b63cfa6933988756ade4099ba158712e65b9fc7b0a82d9228b,batch-3
assets/textures/textures_webapp/pokemon/electivire/main-shiny.png,assets/textures/textures_webapp/pokemon/electivire/main-shiny.webp,475,475,168511,97866,70645,41.9231,3183a7b649d1a96e7df099e76a878ab9d48276e641f3dbdd24077f35e60ed75b,batch-3
assets/textures/textures_webapp/pokemon/electrode-hisui/main-shiny.png,assets/textures/textures_webapp/pokemon/electrode-hisui/main-shiny.webp,475,475,183675,110692,72983,39.7349,328b9180fdcc6cf43dede0d8c64d9e330041dd32ddb5aff80e2ffdc80f68a9df,batch-3
assets/textures/textures_webapp/pokemon/electrode/main-shiny.png,assets/textures/textures_webapp/pokemon/electrode/main-shiny.webp,475,475,264418,146472,117946,44.6059,2c6c99ba1f425bbd761bc781f06ad127746eda51357d1e8919d30e162c486557,batch-2
assets/textures/textures_webapp/pokemon/electrode/main.png,assets/textures/textures_webapp/pokemon/electrode/main.webp,475,475,190651,123272,67379,35.3415,a9b62f3e04321dc242629ace6e79050512fd2d64a0ed65317a399718c163f911,batch-3
assets/textures/textures_webapp/pokemon/elgyem/main-shiny.png,assets/textures/textures_webapp/pokemon/elgyem/main-shiny.webp,475,475,130855,66064,64791,49.5136,87cc17e2d535e527c5adc949d1f7f57da0c4394151a27095fdd96a1464c76e0d,batch-3
assets/textures/textures_webapp/pokemon/emboar/main-shiny.png,assets/textures/textures_webapp/pokemon/emboar/main-shiny.webp,475,475,216272,120340,95932,44.3571,4cc145c436d5aae6bfe22c07b6dc906e64af97329f4ba47eaee9c9000c803810,batch-2
assets/textures/textures_webapp/pokemon/emboar/main.png,assets/textures/textures_webapp/pokemon/emboar/main.webp,475,475,199396,128872,70524,35.3688,6cd4ca376d3072e60b4e61c0b15c6be8e77db0ae4e24986bed33b06dfcd2cda1,batch-3
assets/textures/textures_webapp/pokemon/enamorus/main-shiny.png,assets/textures/textures_webapp/pokemon/enamorus/main-shiny.webp,475,475,164173,93630,70543,42.9687,326263723639622474bf34fb2d1824fe15cabb88b5b8095ad4241e8753fd114f,batch-3
assets/textures/textures_webapp/pokemon/entei/main-shiny.png,assets/textures/textures_webapp/pokemon/entei/main-shiny.webp,475,475,169892,91854,78038,45.9339,6532d8651c1e8d68f92b11e072d5b6d7677681eac68f1357449b722e76a4a513,batch-2
assets/textures/textures_webapp/pokemon/escavalier/main-shiny.png,assets/textures/textures_webapp/pokemon/escavalier/main-shiny.webp,475,475,148192,81148,67044,45.2413,383576258bda0f5e257b6bc443c8fabe02d82ce421a495407c174eb1e2b1677b,batch-3
assets/textures/textures_webapp/pokemon/excadrill/main-shiny.png,assets/textures/textures_webapp/pokemon/excadrill/main-shiny.webp,475,475,147644,77536,70108,47.4845,56f0eb067657c2e2ea59d74a48fe7e0149a7c85d951ab606d204e0dd6132b9c7,batch-3
assets/textures/textures_webapp/pokemon/exeggutor/main.png,assets/textures/textures_webapp/pokemon/exeggutor/main.webp,475,475,170023,103788,66235,38.9565,8e5de0aa20f6d8f7ab5a93fb61d9a3e1869eac82ea41e06e59de87c3939c428a,batch-3
assets/textures/textures_webapp/pokemon/exploud/main.png,assets/textures/textures_webapp/pokemon/exploud/main.webp,475,475,185344,117236,68108,36.7468,d258c061bf886dfd9e5d1c494b1fc1a02057d44e772294ea918dcc8a3386d534,batch-3
assets/textures/textures_webapp/pokemon/falinks/main-shiny.png,assets/textures/textures_webapp/pokemon/falinks/main-shiny.webp,475,475,155150,86700,68450,44.1186,8dea191386d86d719ce2ece3c59c9bd39cbaf2696234171f72350c5ff8d68975,batch-3
assets/textures/textures_webapp/pokemon/feebas/main-shiny.png,assets/textures/textures_webapp/pokemon/feebas/main-shiny.webp,475,475,145170,71428,73742,50.7970,ac3edd1cee13421974347e7e9728cef2b67df06391855ba39c27f17ff1860624,batch-3
assets/textures/textures_webapp/pokemon/ferroseed/main-shiny.png,assets/textures/textures_webapp/pokemon/ferroseed/main-shiny.webp,475,475,188954,107894,81060,42.8993,84699a831c54e09c8cd502bd5049d6c1a5ca4d3ae7c7a177a323f1bd6b6cd4bd,batch-2
assets/textures/textures_webapp/pokemon/fezandipiti/main-shiny.png,assets/textures/textures_webapp/pokemon/fezandipiti/main-shiny.webp,475,475,186969,119456,67513,36.1092,60a4f2344e515c0e10c7bd117b36c9f1c954cfd6f080d47ae7c7020285172ba4,batch-3
assets/textures/textures_webapp/pokemon/fezandipiti/main.png,assets/textures/textures_webapp/pokemon/fezandipiti/main.webp,475,475,153806,84714,69092,44.9215,994478d18fcb7af68c0fc048cfc62aa8824f6d27b13cc5f4ee27c1053260f067,batch-3
assets/textures/textures_webapp/pokemon/finneon/main-shiny.png,assets/textures/textures_webapp/pokemon/finneon/main-shiny.webp,475,475,152690,82274,70416,46.1170,3983343521412e2f4dafb637fbbdde2aca1413a61ff763e235018500fe688c23,batch-3
assets/textures/textures_webapp/pokemon/flabebe/main-shiny.png,assets/textures/textures_webapp/pokemon/flabebe/main-shiny.webp,475,475,172441,95952,76489,44.3566,a31c467579ecb6a63f10c4f23efa3e3893898998b50b293a7b44de838e2c261c,batch-2
assets/textures/textures_webapp/pokemon/foongus/main-shiny.png,assets/textures/textures_webapp/pokemon/foongus/main-shiny.webp,475,475,167936,88476,79460,47.3156,32408867c67016ad4d498d77b4a9a6f0ac5df4419b406a92bb16e96e7b4eab97,batch-2
assets/textures/textures_webapp/pokemon/forretress/main-shiny.png,assets/textures/textures_webapp/pokemon/forretress/main-shiny.webp,475,475,164278,94544,69734,42.4488,39026e282de83062987b40e42eb2ac1726fc5dcba755f47753831e57481cafbd,batch-3
assets/textures/textures_webapp/pokemon/fraxure/main-shiny.png,assets/textures/textures_webapp/pokemon/fraxure/main-shiny.webp,475,475,168514,92528,75986,45.0918,5d9b5594d43dc27c03e47e1ee788850298c6c285bf2c4a3f2a2a69f9b0390f0e,batch-2
assets/textures/textures_webapp/pokemon/frillish/main-shiny.png,assets/textures/textures_webapp/pokemon/frillish/main-shiny.webp,475,475,150862,85512,65350,43.3177,e9da3f3fd1cba31b100684af91df2e7da9d9e7df9b16e422658b09eba652bac3,batch-3
assets/textures/textures_webapp/pokemon/froakie/main-shiny.png,assets/textures/textures_webapp/pokemon/froakie/main-shiny.webp,475,475,218672,115198,103474,47.3193,776a816fed9197dcd221b01a6c6dddcac57f81bc16aa6744c93fd0c87c8eb923,batch-2
assets/textures/textures_webapp/pokemon/froakie/main.png,assets/textures/textures_webapp/pokemon/froakie/main.webp,475,475,188609,123282,65327,34.6362,b2a24435f94395d4fc2cbf37da85dd21c3c582fb51c7480039d7359b372f0012,batch-3
assets/textures/textures_webapp/pokemon/froslass/main-shiny.png,assets/textures/textures_webapp/pokemon/froslass/main-shiny.webp,475,475,143451,77182,66269,46.1963,9af4a52dcb64ac02bdc6c2c1436938f99f5166f4b19b4b6516070229e56c6354,batch-3
assets/textures/textures_webapp/pokemon/gabite/main-shiny.png,assets/textures/textures_webapp/pokemon/gabite/main-shiny.webp,475,475,165613,90206,75407,45.5321,5fb180768160591e0bb0de36db6551e098d3d50289cd355f0f8e38841a49e6bc,batch-3
assets/textures/textures_webapp/pokemon/galarian-darmanitan/main-shiny.png,assets/textures/textures_webapp/pokemon/galarian-darmanitan/main-shiny.webp,475,475,174507,109804,64703,37.0776,523be14d854a397cce75b6667b1fd06c736a541d5b125825789d0129bbc7e21b,batch-3
assets/textures/textures_webapp/pokemon/galarian-darumaka/main-shiny.png,assets/textures/textures_webapp/pokemon/galarian-darumaka/main-shiny.webp,475,475,185463,118770,66693,35.9603,495b0fbc1ed31ba72d69aa6b66fd43a37562ccb43d6b30fd16f78754e2f3d5d2,batch-3
assets/textures/textures_webapp/pokemon/galarian-meowth/main-shiny.png,assets/textures/textures_webapp/pokemon/galarian-meowth/main-shiny.webp,475,475,186267,118742,67525,36.2517,622a57846b3975b976402338cf669de01070e749b8f4ed7b0768ba96d1b4cb3d,batch-3
assets/textures/textures_webapp/pokemon/galarian-mr-mime/main-shiny.png,assets/textures/textures_webapp/pokemon/galarian-mr-mime/main-shiny.webp,475,475,171280,106066,65214,38.0745,48fcf3d226da9315e543aaa909daf5acce611ad3204bdb3d2675f660d182fb54,batch-3
assets/textures/textures_webapp/pokemon/galarian-ponyta/main-shiny.png,assets/textures/textures_webapp/pokemon/galarian-ponyta/main-shiny.webp,475,475,189267,122608,66659,35.2196,36aa616a98257d4701df9591451bd4a81304f363077cc99bb56bb09ff3754bea,batch-3
assets/textures/textures_webapp/pokemon/galarian-rapidash/main-shiny.png,assets/textures/textures_webapp/pokemon/galarian-rapidash/main-shiny.webp,475,475,221102,152998,68104,30.8021,7bc56f5b95d46728476e4680ce412e6331d92c09e85bb98faa2b1a6a937fb786,batch-3
assets/textures/textures_webapp/pokemon/galarian-slowbro/main-shiny.png,assets/textures/textures_webapp/pokemon/galarian-slowbro/main-shiny.webp,475,475,191686,124394,67292,35.1053,ab54aa207160967777467c152beb6ff4f7d28803981c4cfd24de54e5acd8b3d1,batch-3
assets/textures/textures_webapp/pokemon/galarian-slowking/main.png,assets/textures/textures_webapp/pokemon/galarian-slowking/main.webp,475,475,164381,99018,65363,39.7631,b2d35ae9e03da48e96bf78f2ab170f4371ca9284314a8b3388ba2a2a5e4dc131,batch-3
assets/textures/textures_webapp/pokemon/galarian-zigzagoon/main-shiny.png,assets/textures/textures_webapp/pokemon/galarian-zigzagoon/main-shiny.webp,475,475,187574,122562,65012,34.6594,cc71c6ae6f4d4acaa6b343075766fb42e47de03e5db8b93a8187ece3d5b0a563,batch-3
assets/textures/textures_webapp/pokemon/galvantula/main-shiny.png,assets/textures/textures_webapp/pokemon/galvantula/main-shiny.webp,475,475,152951,88700,64251,42.0076,c14f6ea9b138b6c6ba6ca73f5adf6a333f713df42f20b32ec6c87b84d909a1fd,batch-3
assets/textures/textures_webapp/pokemon/garbodor/main-shiny.png,assets/textures/textures_webapp/pokemon/garbodor/main-shiny.webp,475,475,184902,101926,82976,44.8757,31f82648d90f16b37685057ff1bd196e9308ad816f825f35ea488d8acc2cf77d,batch-2
assets/textures/textures_webapp/pokemon/garbodor/main.png,assets/textures/textures_webapp/pokemon/garbodor/main.webp,475,475,177350,112164,65186,36.7556,d267c27727aa9ecf95715cd617ea579a5e434cd67fbf69e15b37a67959ac6f37,batch-3
assets/textures/textures_webapp/pokemon/garchomp/main-shiny.png,assets/textures/textures_webapp/pokemon/garchomp/main-shiny.webp,475,475,164967,90070,74897,45.4012,da1b16e009c19c3cc7cb1023320049507290318826e4e67eea135db27a7eb2a3,batch-3
assets/textures/textures_webapp/pokemon/gastly/main.png,assets/textures/textures_webapp/pokemon/gastly/main.webp,475,475,176993,112016,64977,36.7116,a78c62a13280c60c1adbb55e9fca1263d3bf96ac6958c0f8ca282997a22fb20f,batch-3
assets/textures/textures_webapp/pokemon/gengar/main-shiny.png,assets/textures/textures_webapp/pokemon/gengar/main-shiny.webp,475,475,158823,74204,84619,53.2788,7ecd9bfd8e0a80592431e6d5d9c23268f0e2f90b170f2a98254282418af6345a,batch-2
assets/textures/textures_webapp/pokemon/gible/main-shiny.png,assets/textures/textures_webapp/pokemon/gible/main-shiny.webp,475,475,219909,123768,96141,43.7185,754fa87e74b763a847a45397fd0da233a17173fa2d8c27d5efb24d962d6db504,batch-2
assets/textures/textures_webapp/pokemon/gible/main.png,assets/textures/textures_webapp/pokemon/gible/main.webp,475,475,172898,109204,63694,36.8391,adc70e1302b800e6033287c577b7b5c74129362c19b9fed94139cd04353ec070,batch-3
assets/textures/textures_webapp/pokemon/giratina-altered-forme/main-shiny.png,assets/textures/textures_webapp/pokemon/giratina-altered-forme/main-shiny.webp,475,475,209321,119456,89865,42.9317,f1e8b94408e2ce80ad08ab9781db218fb8b401c5c789a984f2d35192ad511eee,batch-2
assets/textures/textures_webapp/pokemon/giratina-altered-forme/main.png,assets/textures/textures_webapp/pokemon/giratina-altered-forme/main.webp,475,475,173031,109366,63665,36.7940,74646a992fcd744bf9a76cd835e3b9ad39fd0ca90670068d2ca5844cef326133,batch-3
assets/textures/textures_webapp/pokemon/giratina-origin-forme/main-shiny.png,assets/textures/textures_webapp/pokemon/giratina-origin-forme/main-shiny.webp,475,475,236072,141196,94876,40.1894,9805f7fa46064a8633d9ae1a6e9bed53d575f079b698f0fe5f8423ab3e7c81a9,batch-2
assets/textures/textures_webapp/pokemon/giratina-origin-forme/main.png,assets/textures/textures_webapp/pokemon/giratina-origin-forme/main.webp,475,475,203539,130776,72763,35.7489,0e5a6a0d753e6defc955fa9e0ee1f6373647a618ebb8c1ad2a92b687d5f8fb83,batch-3
assets/textures/textures_webapp/pokemon/glalie/main-shiny.png,assets/textures/textures_webapp/pokemon/glalie/main-shiny.webp,475,475,181888,94426,87462,48.0856,3f77587f05f4b3d8a69186420e33cfcdf7a74cbaf9d69af77f23d4435421fff2,batch-2
assets/textures/textures_webapp/pokemon/glameow/main-shiny.png,assets/textures/textures_webapp/pokemon/glameow/main-shiny.webp,475,475,159643,90368,69275,43.3937,fe464a39fc86065b1b5296994dcaea852779b7819312785211342110035e3525,batch-3
assets/textures/textures_webapp/pokemon/gligar/main-shiny.png,assets/textures/textures_webapp/pokemon/gligar/main-shiny.webp,475,475,211161,120692,90469,42.8436,abe80fad4bddf418f73c2dfe9193a3b220f81b86af06e72b43ec05027b105928,batch-2
assets/textures/textures_webapp/pokemon/gligar/main.png,assets/textures/textures_webapp/pokemon/gligar/main.webp,475,475,168211,104258,63953,38.0195,be9af6db35a364f4e6d52eb08a3e1fb57545825949c21260ada2964bcdbab7a3,batch-3
assets/textures/textures_webapp/pokemon/gogoat/main-shiny.png,assets/textures/textures_webapp/pokemon/gogoat/main-shiny.webp,475,475,168231,93104,75127,44.6570,0c9d45d9d0faffca4b775930b61e2d8e59d59b23411232b9823e5c81719f7ed2,batch-3
assets/textures/textures_webapp/pokemon/golem/main-shiny.png,assets/textures/textures_webapp/pokemon/golem/main-shiny.webp,475,475,226948,128728,98220,43.2786,e0da2411585e83d546b3275a8b3a8936aeda5e84cea2cd07018842f5c2318a13,batch-2
assets/textures/textures_webapp/pokemon/golem/main.png,assets/textures/textures_webapp/pokemon/golem/main.webp,475,475,179897,109164,70733,39.3186,c011329cffe100ff0b9110624b67ad1ba5761d978d14309d6441bf411f9042f0,batch-3
assets/textures/textures_webapp/pokemon/golett/main-shiny.png,assets/textures/textures_webapp/pokemon/golett/main-shiny.webp,475,475,224240,122580,101660,45.3354,7b6c88806dee8d901a724b66bf2c9c4e882873e31e2aaaed904ace4835305b4d,batch-2
assets/textures/textures_webapp/pokemon/golett/main.png,assets/textures/textures_webapp/pokemon/golett/main.webp,475,475,199725,125854,73871,36.9864,301377935c705628737656b611355a0450c9f4051c3b934124434df500357dbe,batch-3
assets/textures/textures_webapp/pokemon/golisopod/main-shiny.png,assets/textures/textures_webapp/pokemon/golisopod/main-shiny.webp,475,475,169758,92498,77260,45.5118,e1dec7f731c1c16bac4e8d4b1cd614c7e8bb9032021925e10933e753d2908a61,batch-2
assets/textures/textures_webapp/pokemon/golisopod/main.png,assets/textures/textures_webapp/pokemon/golisopod/main.webp,475,475,165298,99492,65806,39.8105,b35ff1fd99ec32509ef70424a6f76cc411c17a9cab8319a91c9a5bb05614a088,batch-3
assets/textures/textures_webapp/pokemon/golurk/main-shiny.png,assets/textures/textures_webapp/pokemon/golurk/main-shiny.webp,475,475,228624,131510,97114,42.4776,6960ee314986f2882a1b8a45d844aa02e4b181cf4ea77a89feba864ceb53665c,batch-2
assets/textures/textures_webapp/pokemon/golurk/main.png,assets/textures/textures_webapp/pokemon/golurk/main.webp,475,475,214599,137866,76733,35.7565,abf91e654daf0d8d899827682fda5eeebf6bd9779df1b001c148a8099a175df0,batch-2
assets/textures/textures_webapp/pokemon/goomy/main-shiny.png,assets/textures/textures_webapp/pokemon/goomy/main-shiny.webp,475,475,174885,98230,76655,43.8317,ddd38d676cec25ab0057831ab673b01427a2272296d46691f2b0b91a6dd598c3,batch-2
assets/textures/textures_webapp/pokemon/gossifleur/main-shiny.png,assets/textures/textures_webapp/pokemon/gossifleur/main-shiny.webp,475,475,144455,78866,65589,45.4045,d1126b45bb270ddcfb86a65714a234b6a7ec3d59d13185e8b60bc6123082bb29,batch-3
assets/textures/textures_webapp/pokemon/gouging-fire/main-shiny.png,assets/textures/textures_webapp/pokemon/gouging-fire/main-shiny.webp,475,475,191181,125308,65873,34.4558,831705c33d861fc6e8a3511e0088d47b1153e438712ff7e274a6e11c1b6534c1,batch-3
assets/textures/textures_webapp/pokemon/gouging-fire/main.png,assets/textures/textures_webapp/pokemon/gouging-fire/main.webp,475,475,179749,116256,63493,35.3231,26abc52f463c6f83b662bc755f73fda34ade6143e6adc5d4c56ae6a46269895e,batch-3
assets/textures/textures_webapp/pokemon/granbull/main-shiny.png,assets/textures/textures_webapp/pokemon/granbull/main-shiny.webp,475,475,151886,81998,69888,46.0135,313bf3612401e905a0988c827b4ec3a4c48c63a6263c12a33d47319f48b6d21d,batch-3
assets/textures/textures_webapp/pokemon/greedent/main-shiny.png,assets/textures/textures_webapp/pokemon/greedent/main-shiny.webp,475,475,141511,73414,68097,48.1213,36b2b95b777f7b8a1af4f43c076b6e8f3bfe9e25f9e2de7bcaf7f8557e025c76,batch-3
assets/textures/textures_webapp/pokemon/grotle/main-shiny.png,assets/textures/textures_webapp/pokemon/grotle/main-shiny.webp,475,475,229120,128392,100728,43.9630,eb7cb9900b74c86913a5f142a5f30d65a712cd5e604a74ac56c702d5228a812a,batch-2
assets/textures/textures_webapp/pokemon/grotle/main.png,assets/textures/textures_webapp/pokemon/grotle/main.webp,475,475,192343,125700,66643,34.6480,fc1b1f817c127ea3677eb099e6fb807de8e5e9020607c25b211f58385e7746f0,batch-3
assets/textures/textures_webapp/pokemon/groudon/main-shiny.png,assets/textures/textures_webapp/pokemon/groudon/main-shiny.webp,475,475,185889,113200,72689,39.1034,905e8f24995ee505a71c48ef2993844d86aa857e26c2487a2f5d5c8216d98939,batch-3
assets/textures/textures_webapp/pokemon/growlithe-hisui/main-shiny.png,assets/textures/textures_webapp/pokemon/growlithe-hisui/main-shiny.webp,475,475,206371,124820,81551,39.5167,28344d084e944eb8cc2149a1516157d92006b45701493743dd2e1feac502b139,batch-2
assets/textures/textures_webapp/pokemon/growlithe/main-shiny.png,assets/textures/textures_webapp/pokemon/growlithe/main-shiny.webp,475,475,167738,93760,73978,44.1033,8bf1724664cba23209f77e063ed01bedc7d842284530c5af70e56b618429e3f0,batch-3
assets/textures/textures_webapp/pokemon/grumpig/main-shiny.png,assets/textures/textures_webapp/pokemon/grumpig/main-shiny.webp,475,475,164821,101340,63481,38.5151,5a605105e177273ea75a22e49ef637a69eff8990e49a16334472c3ab265375ff,batch-3
assets/textures/textures_webapp/pokemon/gurdurr/main-shiny.png,assets/textures/textures_webapp/pokemon/gurdurr/main-shiny.webp,475,475,171145,102812,68333,39.9270,da310d5f1cf11184309821e2a576a4161de3cc2c29ce6fffeff41c49ab3fdc71,batch-3
assets/textures/textures_webapp/pokemon/guzzlord/main-shiny.png,assets/textures/textures_webapp/pokemon/guzzlord/main-shiny.webp,475,475,175886,103714,72172,41.0334,c58f59823af3e4fe0a2dcb1f64db93a2362bc99149f903185ed0f0777c5c0932,batch-3
assets/textures/textures_webapp/pokemon/happiny/main-shiny.png,assets/textures/textures_webapp/pokemon/happiny/main-shiny.webp,475,475,136129,71946,64183,47.1487,8d6cceb70d7d81660127e5d6fe61b0a0df85f3af4369dc4065dad471f2259f66,batch-3
assets/textures/textures_webapp/pokemon/hariyama/main-shiny.png,assets/textures/textures_webapp/pokemon/hariyama/main-shiny.webp,475,475,192256,103482,88774,46.1749,c6a1f8ec334e0a1d0282be3d683b5eb95fcab9affb2930a20dfa7e728a28d5eb,batch-2
assets/textures/textures_webapp/pokemon/hattrem/main-shiny.png,assets/textures/textures_webapp/pokemon/hattrem/main-shiny.webp,475,475,146231,74244,71987,49.2283,f9cc74955a7619cf965d873fb0c7d6d579ba8a59d66246e7487d13c151e9296d,batch-3
assets/textures/textures_webapp/pokemon/hippopotas/main-f.png,assets/textures/textures_webapp/pokemon/hippopotas/main-f.webp,767,767,274632,206820,67812,24.6920,d328c7dc74077bcc3d228f04b77b9d3eb8d9e43fe3ba60be213afaf512df2c5a,batch-3
assets/textures/textures_webapp/pokemon/hippopotas/main-m-shiny.png,assets/textures/textures_webapp/pokemon/hippopotas/main-m-shiny.webp,475,475,149614,78708,70906,47.3926,781040c38c6c24fb1ceb11998c56c8c7dadf1bd3126b3994dccd59975c2209d6,batch-3
assets/textures/textures_webapp/pokemon/hippopotas/main-shiny.png,assets/textures/textures_webapp/pokemon/hippopotas/main-shiny.webp,475,475,149614,78708,70906,47.3926,781040c38c6c24fb1ceb11998c56c8c7dadf1bd3126b3994dccd59975c2209d6,batch-3
assets/textures/textures_webapp/pokemon/hippowdon/main-f-shiny.png,assets/textures/textures_webapp/pokemon/hippowdon/main-f-shiny.webp,894,894,456943,265794,191149,41.8321,853e31394a4e5bf3b6937334d5c17850fe40ba1693657901ec6b22cccf499c95,batch-2
assets/textures/textures_webapp/pokemon/hippowdon/main-f.png,assets/textures/textures_webapp/pokemon/hippowdon/main-f.webp,894,894,482358,277686,204672,42.4316,faa84600303515081e1239a37edb11b94d396fb12cbe3395652c249266fc301f,batch-2
assets/textures/textures_webapp/pokemon/hippowdon/main-m-shiny.png,assets/textures/textures_webapp/pokemon/hippowdon/main-m-shiny.webp,475,475,153536,87196,66340,43.2081,d34d4b798686a4c0e654912aca3bc7140ed0716afd9eb453b865db35778af41a,batch-3
assets/textures/textures_webapp/pokemon/hippowdon/main-shiny.png,assets/textures/textures_webapp/pokemon/hippowdon/main-shiny.webp,475,475,153536,87196,66340,43.2081,d34d4b798686a4c0e654912aca3bc7140ed0716afd9eb453b865db35778af41a,batch-3
assets/textures/textures_webapp/pokemon/ho-oh/main-shiny.png,assets/textures/textures_webapp/pokemon/ho-oh/main-shiny.webp,475,475,153082,89590,63492,41.4758,ad77b13f979d1bab9c782cc6ba405859da6df901ff559c397a1bf36e7efaced7,batch-3
assets/textures/textures_webapp/pokemon/hoopa-unbound/main-shiny.png,assets/textures/textures_webapp/pokemon/hoopa-unbound/main-shiny.webp,475,475,194667,114750,79917,41.0532,67f6d469ce5f54b6515d8c5bdfeca10044c77399f6850fa10cdf71d812cc25f7,batch-2
