png_path,webp_path,width,height,png_bytes,webp_bytes,saved_bytes,saving_percent,eligible,reason,pixel_sha256
assets/textures/textures_webapp/pokemon/baltoy/main-shiny.png,assets/textures/textures_webapp/pokemon/baltoy/main-shiny.webp,475,475,162644,86802,75842,46.6307,true,eligible,075270c7aedf08cfef95d1cf5a40fef469216152ec1dfa311493c04598784e76
assets/textures/textures_webapp/pokemon/melmetal/main-shiny.png,assets/textures/textures_webapp/pokemon/melmetal/main-shiny.webp,475,475,163429,87652,75777,46.3669,true,eligible,b3deeaff21b0c5d1bb9d23cabbdcee681040c8b8735d8f699e70a285c58b3f59
assets/textures/textures_webapp/pokemon/zacian-crowned/main-shiny.png,assets/textures/textures_webapp/pokemon/zacian-crowned/main-shiny.webp,475,475,245585,169900,75685,30.8183,true,eligible,9ba1e620b28882cf204d70f67c3e05b0f8a2b36ec888f98f5da0a2487417ce4f
assets/textures/textures_webapp/pokemon/slowbro/main-shiny.png,assets/textures/textures_webapp/pokemon/slowbro/main-shiny.webp,475,475,189097,113588,75509,39.9314,true,eligible,a34b8a66901a79a8409bce939d7f68902b7316e963685bd4220d7a9464cc731b
assets/textures/textures_webapp/pokemon/rufflet/main-shiny.png,assets/textures/textures_webapp/pokemon/rufflet/main-shiny.webp,475,475,167376,91912,75464,45.0865,true,eligible,98ae6aa1a56832468aff9e501aef716f2e34a351bfe6751d542547455db40de1
assets/textures/textures_webapp/pokemon/palkia/main.png,assets/textures/textures_webapp/pokemon/palkia/main.webp,475,475,194707,119262,75445,38.7480,true,eligible,a3ab23688e11d8bd0b5dc9eb46c432df6b3260e3c7565a6fefc0ecb47afdccef
assets/textures/textures_webapp/pokemon/gabite/main-shiny.png,assets/textures/textures_webapp/pokemon/gabite/main-shiny.webp,475,475,165613,90206,75407,45.5321,true,eligible,5fb180768160591e0bb0de36db6551e098d3d50289cd355f0f8e38841a49e6bc
assets/textures/textures_webapp/pokemon/pansear/main-shiny.png,assets/textures/textures_webapp/pokemon/pansear/main-shiny.webp,475,475,170190,94902,75288,44.2376,true,eligible,1ed41449a339ac6527a0105ee6a167d93c66b146b77952eaa89809bfe1dd51f3
assets/textures/textures_webapp/pokemon/pineco/main-shiny.png,assets/textures/textures_webapp/pokemon/pineco/main-shiny.webp,475,475,163774,88562,75212,45.9243,true,eligible,f38d05eb475cc5dedccb796f8b17ec78ca2a58f98ede2d22978c36394bb14a12
assets/textures/textures_webapp/pokemon/blastoise/main-shiny.png,assets/textures/textures_webapp/pokemon/blastoise/main-shiny.webp,475,475,195989,120860,75129,38.3333,true,eligible,d078ca495b682a1263ee009143ed726a19495b62f46889b183e69c950de51fd7
assets/textures/textures_webapp/pokemon/gogoat/main-shiny.png,assets/textures/textures_webapp/pokemon/gogoat/main-shiny.webp,475,475,168231,93104,75127,44.6570,true,eligible,0c9d45d9d0faffca4b775930b61e2d8e59d59b23411232b9823e5c81719f7ed2
assets/textures/textures_webapp/pokemon/bulbasaur/main.png,assets/textures/textures_webapp/pokemon/bulbasaur/main.webp,475,475,203385,128338,75047,36.8990,true,eligible,71d83a8051bd7f7d35f9f47bac8b5daf0470578a32d720bba9b0bb9c36a04fd7
assets/textures/textures_webapp/pokemon/ivysaur/main.png,assets/textures/textures_webapp/pokemon/ivysaur/main.webp,475,475,202759,127746,75013,36.9961,true,eligible,91b16c294fdcc17c30cf2ef3f8cf9c170e2b6b1805b89a38dabc74ded7cdb7ba
assets/textures/textures_webapp/pokemon/garchomp/main-shiny.png,assets/textures/textures_webapp/pokemon/garchomp/main-shiny.webp,475,475,164967,90070,74897,45.4012,true,eligible,da1b16e009c19c3cc7cb1023320049507290318826e4e67eea135db27a7eb2a3
assets/textures/textures_webapp/pokemon/weavile/main-shiny.png,assets/textures/textures_webapp/pokemon/weavile/main-shiny.webp,475,475,173170,98352,74818,43.2049,true,eligible,910114575b1261124b9a53fe073dec67b4fa0b241085f251827d4ebb2395b539
assets/textures/textures_webapp/pokemon/snorunt/main-shiny.png,assets/textures/textures_webapp/pokemon/snorunt/main-shiny.webp,475,475,171686,96942,74744,43.5353,true,eligible,8cff061a2a858973a9523e98cb388885a98e5700e96a464984376c21e4bff838
assets/textures/textures_webapp/pokemon/dialga/main-shiny.png,assets/textures/textures_webapp/pokemon/dialga/main-shiny.webp,475,475,179066,104576,74490,41.5992,true,eligible,67350c489bf6185eec011474200754c41aad6028ee24efc91bfed6028385d984
assets/textures/textures_webapp/pokemon/aegislash/main-shiny.png,assets/textures/textures_webapp/pokemon/aegislash/main-shiny.webp,475,475,175264,100828,74436,42.4708,true,eligible,aa8f2ebe63a3516dcc6db53caeeae289ee29a5492284f8fe547005769d3ffb1d
assets/textures/textures_webapp/pokemon/rotom-mow/main-shiny.png,assets/textures/textures_webapp/pokemon/rotom-mow/main-shiny.webp,475,475,159138,84706,74432,46.7720,true,eligible,1263f60862db1b4a3558ee15181446f92beed94933dc314329817668ba4b8e08
assets/textures/textures_webapp/pokemon/alolan-raichu/main-shiny.png,assets/textures/textures_webapp/pokemon/alolan-raichu/main-shiny.webp,475,475,154751,80322,74429,48.0960,true,eligible,67b7a9a90525b31207ce5fdd3cbd725e3ec4cb49947fb56e405449a67b187423
assets/textures/textures_webapp/pokemon/bergmite/main-shiny.png,assets/textures/textures_webapp/pokemon/bergmite/main-shiny.webp,475,475,168730,94442,74288,44.0277,true,eligible,248779baabc6d135a0f3e9d2172dd85ab9fc23cd657fd666326e36f2cca7d6be
assets/textures/textures_webapp/pokemon/infernape/main-shiny.png,assets/textures/textures_webapp/pokemon/infernape/main-shiny.webp,475,475,175462,101430,74032,42.1926,true,eligible,845eee4e0d500c59673c7fab821a3c9637cb3d3ad57fc536279703e5fd81247f
assets/textures/textures_webapp/pokemon/growlithe/main-shiny.png,assets/textures/textures_webapp/pokemon/growlithe/main-shiny.webp,475,475,167738,93760,73978,44.1033,true,eligible,8bf1724664cba23209f77e063ed01bedc7d842284530c5af70e56b618429e3f0
assets/textures/textures_webapp/pokemon/torkoal/main-shiny.png,assets/textures/textures_webapp/pokemon/torkoal/main-shiny.webp,475,475,199303,125394,73909,37.0837,true,eligible,66d296e4335854dadb312c8dc654814da3bdc7c88b5dcd1714fdc303453445b4
assets/textures/textures_webapp/pokemon/zamazenta/main-shiny.png,assets/textures/textures_webapp/pokemon/zamazenta/main-shiny.webp,475,475,172231,98328,73903,42.9092,true,eligible,e003ae708419d8f5e2fec61ef1a830284567a712b63f073528b77a95cbf5f34b
assets/textures/textures_webapp/pokemon/golett/main.png,assets/textures/textures_webapp/pokemon/golett/main.webp,475,475,199725,125854,73871,36.9864,true,eligible,301377935c705628737656b611355a0450c9f4051c3b934124434df500357dbe
assets/textures/textures_webapp/pokemon/snowy-castform/main.png,assets/textures/textures_webapp/pokemon/snowy-castform/main.webp,475,475,187423,113562,73861,39.4087,true,eligible,708ad8ac3e0ff8f7976db28c34ca2749db12ad7c8faf3fa3fcb2ced0ec5bba15
assets/textures/textures_webapp/pokemon/kyurem/main-shiny.png,assets/textures/textures_webapp/pokemon/kyurem/main-shiny.webp,475,475,168113,94312,73801,43.8996,true,eligible,a7ff26c34ba976fa4ff56cfdc8f1e2ef075d5a2df31bc49f18f3aabe87ef4093
assets/textures/textures_webapp/pokemon/rotom-heat/main-shiny.png,assets/textures/textures_webapp/pokemon/rotom-heat/main-shiny.webp,475,475,157893,84138,73755,46.7120,true,eligible,2dcf4d7b4fddbea025d7547caf9a301f7ac0c40e2b253cb83cdd3e5c2418b46c
assets/textures/textures_webapp/pokemon/feebas/main-shiny.png,assets/textures/textures_webapp/pokemon/feebas/main-shiny.webp,475,475,145170,71428,73742,50.7970,true,eligible,ac3edd1cee13421974347e7e9728cef2b67df06391855ba39c27f17ff1860624
assets/textures/textures_webapp/pokemon/chesnaught/main-shiny.png,assets/textures/textures_webapp/pokemon/chesnaught/main-shiny.webp,475,475,161898,88342,73556,45.4335,true,eligible,f7209edb9a555e4badc2cd374a990c852d1315250f8cb229a9d15c29c33611db
assets/textures/textures_webapp/pokemon/copperajah/main-shiny.png,assets/textures/textures_webapp/pokemon/copperajah/main-shiny.webp,475,475,153517,80084,73433,47.8338,true,eligible,fe165567aecb690050d1d1b254d09dbb77f7ba1ed00dbe212ef0df1753bae0af
assets/textures/textures_webapp/pokemon/cradily/main-shiny.png,assets/textures/textures_webapp/pokemon/cradily/main-shiny.webp,475,475,171707,98322,73385,42.7385,true,eligible,61ac283b6c80d8881e02d025ba1d7ddc78b7d1320ff474486a2c1cdf616e4912
assets/textures/textures_webapp/pokemon/marshadow/main-shiny.png,assets/textures/textures_webapp/pokemon/marshadow/main-shiny.webp,475,475,150740,77378,73362,48.6679,true,eligible,d2bb77671e17586f776f0a842086274dde32558a42ef53afd071e2f8856c8813
assets/textures/textures_webapp/pokemon/blastoise/main.png,assets/textures/textures_webapp/pokemon/blastoise/main.webp,475,475,197853,124544,73309,37.0523,true,eligible,a37acb574ed64f8cac91b3f987825d6f5dc470308702c8c4f3305579238bc61a
assets/textures/textures_webapp/pokemon/tangrowth/main-shiny.png,assets/textures/textures_webapp/pokemon/tangrowth/main-shiny.webp,475,475,175571,102276,73295,41.7466,true,eligible,3eac070febb224c75d4f29c2bc692e8fcbe4f912e4fade7cffbbf3be38e5a098
assets/textures/textures_webapp/pokemon/shaymin-sky/main-shiny.png,assets/textures/textures_webapp/pokemon/shaymin-sky/main-shiny.webp,475,475,160456,87230,73226,45.6362,true,eligible,1c3a07dc7d424f7252d45ae1b26f412555d41c795f1145a685ee0e32e1ad4b11
assets/textures/textures_webapp/pokemon/kricketot/main-shiny.png,assets/textures/textures_webapp/pokemon/kricketot/main-shiny.webp,475,475,157184,83964,73220,46.5823,true,eligible,091528c5c3781a74141610aeaa5f463c137dc50eae5154ddef65c55787895601
assets/textures/textures_webapp/pokemon/patrat/main-shiny.png,assets/textures/textures_webapp/pokemon/patrat/main-shiny.webp,475,475,158868,85656,73212,46.0835,true,eligible,832498f40a71f8239d3bdfc5d7b171fe992f702efc40fae7a7739134bc914154
assets/textures/textures_webapp/pokemon/clamperl/main.png,assets/textures/textures_webapp/pokemon/clamperl/main.webp,475,475,185547,112466,73081,39.3868,true,eligible,2ca9c35ec2ac253d0e33eaee62230c3f18f1b8372b52fa72d110da3ebe952921
assets/textures/textures_webapp/pokemon/archaludon/main-shiny.png,assets/textures/textures_webapp/pokemon/archaludon/main-shiny.webp,475,475,182115,109036,73079,40.1279,true,eligible,2898eb7d5f533c6f16b94073bef1c018f29f21645c7b1a4c53feae98b39fcc2c
assets/textures/textures_webapp/pokemon/electrode-hisui/main-shiny.png,assets/textures/textures_webapp/pokemon/electrode-hisui/main-shiny.webp,475,475,183675,110692,72983,39.7349,true,eligible,328b9180fdcc6cf43dede0d8c64d9e330041dd32ddb5aff80e2ffdc80f68a9df
assets/textures/textures_webapp/pokemon/butterfree/main.png,assets/textures/textures_webapp/pokemon/butterfree/main.webp,475,475,183600,110620,72980,39.7495,true,eligible,d37c9d7c684ccf051438e221b57413fcf353cedf38e2722effc0c4d1ade5a662
assets/textures/textures_webapp/pokemon/joltik/main-shiny.png,assets/textures/textures_webapp/pokemon/joltik/main-shiny.webp,475,475,159741,86838,72903,45.6383,true,eligible,2ef13f31d9de7db790c65533c568798f6865e4e34f1ae778a8e102a2704f5bd5
assets/textures/textures_webapp/pokemon/arbok/main.png,assets/textures/textures_webapp/pokemon/arbok/main.webp,475,475,181492,108656,72836,40.1318,true,eligible,732c849a54e470d928dc25da3d68d41d658ad31c9560fe93d94916bae0667887
assets/textures/textures_webapp/pokemon/alolan-ninetales/main-shiny.png,assets/textures/textures_webapp/pokemon/alolan-ninetales/main-shiny.webp,475,475,155661,82876,72785,46.7587,true,eligible,468e5c49f1095615d842963707b9ea443de16a508b75922485f1113e4f029478
assets/textures/textures_webapp/pokemon/giratina-origin-forme/main.png,assets/textures/textures_webapp/pokemon/giratina-origin-forme/main.webp,475,475,203539,130776,72763,35.7489,true,eligible,0e5a6a0d753e6defc955fa9e0ee1f6373647a618ebb8c1ad2a92b687d5f8fb83
assets/textures/textures_webapp/pokemon/snivy/main-shiny.png,assets/textures/textures_webapp/pokemon/snivy/main-shiny.webp,475,475,161256,88538,72718,45.0948,true,eligible,25f4800692449459d969afc0ff2fba0afce6752baf1e077a47b278743a663e03
assets/textures/textures_webapp/pokemon/groudon/main-shiny.png,assets/textures/textures_webapp/pokemon/groudon/main-shiny.webp,475,475,185889,113200,72689,39.1034,true,eligible,905e8f24995ee505a71c48ef2993844d86aa857e26c2487a2f5d5c8216d98939
assets/textures/textures_webapp/pokemon/iron-boulder/main.png,assets/textures/textures_webapp/pokemon/iron-boulder/main.webp,475,475,185507,112836,72671,39.1743,true,eligible,91a2d6df95a6d9b73b319d7c07d75e9c61d1379d05e33a2ba1d70fae54e31adc
assets/textures/textures_webapp/pokemon/oshawott/main-shiny.png,assets/textures/textures_webapp/pokemon/oshawott/main-shiny.webp,475,475,153265,80616,72649,47.4009,true,eligible,8e4df9aa515af6f9eb07614dc5a4f77c5766451e854193dd37273ed26ab5b767
assets/textures/textures_webapp/pokemon/zamazenta-crowned/main-shiny.png,assets/textures/textures_webapp/pokemon/zamazenta-crowned/main-shiny.webp,475,475,234861,162238,72623,30.9217,true,eligible,20085cd295f2e4a98d4cc430d1d5780817add2af9eaa6c09208aa0860f1f3ad0
assets/textures/textures_webapp/pokemon/nidoran-f/main-shiny.png,assets/textures/textures_webapp/pokemon/nidoran-f/main-shiny.webp,475,475,180664,108268,72396,40.0722,true,eligible,11de6f23bfa87e400876a2351f080970c87a695114ac1b69bcb58d536cfddf5e
assets/textures/textures_webapp/pokemon/rhyhorn/main.png,assets/textures/textures_webapp/pokemon/rhyhorn/main.webp,475,475,184215,111906,72309,39.2525,true,eligible,49850c4d0464e62f2b6f86a7951a2738f0b3adcf4784f01ba308e4b99aa0af1b
assets/textures/textures_webapp/pokemon/budew/main-shiny.png,assets/textures/textures_webapp/pokemon/budew/main-shiny.webp,475,475,157269,85008,72261,45.9474,true,eligible,da80b19c4b618b59ca6ca9f3685f56c7deeb52e4c6ed879dfa4a5d2ed7aa435a
assets/textures/textures_webapp/pokemon/komala/main-shiny.png,assets/textures/textures_webapp/pokemon/komala/main-shiny.webp,475,475,155717,83496,72221,46.3797,true,eligible,f6f72ea3f3361229a36f4792975d419868bef69c0e0cc76c8848529ee944daf0
assets/textures/textures_webapp/pokemon/guzzlord/main-shiny.png,assets/textures/textures_webapp/pokemon/guzzlord/main-shiny.webp,475,475,175886,103714,72172,41.0334,true,eligible,c58f59823af3e4fe0a2dcb1f64db93a2362bc99149f903185ed0f0777c5c0932
assets/textures/textures_webapp/pokemon/articuno/main-shiny.png,assets/textures/textures_webapp/pokemon/articuno/main-shiny.webp,475,475,154244,82090,72154,46.7791,true,eligible,dc548d4acb2862f6dd17e9fd90ba066eb0b1a46de038da19b86e18c06b834b11
assets/textures/textures_webapp/pokemon/lopunny/main-shiny.png,assets/textures/textures_webapp/pokemon/lopunny/main-shiny.webp,475,475,159598,87496,72102,45.1773,true,eligible,abc7b86fdd9212d21fd23293200831f2d4289df7d63b2f691620fa4c4d30950b
assets/textures/textures_webapp/pokemon/slowbro/main.png,assets/textures/textures_webapp/pokemon/slowbro/main.webp,475,475,185275,113174,72101,38.9157,true,eligible,eb77387d768a90227dfd362c71d4cdddcd2bdd8a44f1bf0d29480fc8c7a026e4
assets/textures/textures_webapp/pokemon/trevenant/main-shiny.png,assets/textures/textures_webapp/pokemon/trevenant/main-shiny.webp,475,475,174489,102428,72061,41.2983,true,eligible,3ba7e5144664500d085be485275bb1ba389b1fa971e22b079da72740ee751e67
assets/textures/textures_webapp/pokemon/ducklett/main-shiny.png,assets/textures/textures_webapp/pokemon/ducklett/main-shiny.webp,475,475,156629,84592,72037,45.9921,true,eligible,db4d30fa14313dd2ee1ba70f33c055e62ea019cdb6b424c5b09b40688dcc7fc2
assets/textures/textures_webapp/pokemon/white-kyurem/main-shiny.png,assets/textures/textures_webapp/pokemon/white-kyurem/main-shiny.webp,475,475,158962,86926,72036,45.3165,true,eligible,e2a81c04fc22d3aa5464a8e8163ca09e494148145705979bdc54315ac3a90ecb
assets/textures/textures_webapp/pokemon/hattrem/main-shiny.png,assets/textures/textures_webapp/pokemon/hattrem/main-shiny.webp,475,475,146231,74244,71987,49.2283,true,eligible,f9cc74955a7619cf965d873fb0c7d6d579ba8a59d66246e7487d13c151e9296d
assets/textures/textures_webapp/pokemon/blacephalon/main.png,assets/textures/textures_webapp/pokemon/blacephalon/main.webp,475,475,199115,127236,71879,36.0992,true,eligible,9ba10368405026b3ba795dd9c4f8d5e6b1aa081dcb39900df286e1ac9961f30a
assets/textures/textures_webapp/pokemon/cloyster/main.png,assets/textures/textures_webapp/pokemon/cloyster/main.webp,475,475,174248,102392,71856,41.2378,true,eligible,35c8a9587e0c9a1f760768f7bbb839d9436fe1292fa1aff991b148b8fde83dbf
assets/textures/textures_webapp/pokemon/nidoking/main-shiny.png,assets/textures/textures_webapp/pokemon/nidoking/main-shiny.webp,475,475,171006,99154,71852,42.0172,true,eligible,c7e2726315f5999b5f3fd3fe6ddc4f44630b9daf53bd51d3b0dda60275610591
assets/textures/textures_webapp/pokemon/skiddo/main-shiny.png,assets/textures/textures_webapp/pokemon/skiddo/main-shiny.webp,475,475,161809,89984,71825,44.3888,true,eligible,5104fd03503314551a79827ec24f5f4f4383624bf9976de7afffbcb312bd99c5
assets/textures/textures_webapp/pokemon/thundurus-therian/main-shiny.png,assets/textures/textures_webapp/pokemon/thundurus-therian/main-shiny.webp,475,475,156066,84244,71822,46.0203,true,eligible,a1c21c00f99006815f536c5caa16d90b89b056e280a1f1c4ca0bb16df50e15e8
assets/textures/textures_webapp/pokemon/seel/main-shiny.png,assets/textures/textures_webapp/pokemon/seel/main-shiny.webp,475,475,167377,95608,71769,42.8787,true,eligible,93af36b476b24a980a1418b77d376638a5360773461738439ec049242eb4c9bd
assets/textures/textures_webapp/pokemon/rotom-fan/main-shiny.png,assets/textures/textures_webapp/pokemon/rotom-fan/main-shiny.webp,475,475,150029,78264,71765,47.8341,true,eligible,5e0af894ded6ddf4603bd72dbf1b032c6190d7ea96d2ddc4444449c37c986d14
assets/textures/textures_webapp/pokemon/basculin-blue-striped/main-shiny.png,assets/textures/textures_webapp/pokemon/basculin-blue-striped/main-shiny.webp,475,475,157170,85426,71744,45.6474,true,eligible,f46d504cdd07464e7740a57c006f9e7a82cef471ef5fcfe6815f0d375decffb4
assets/textures/textures_webapp/pokemon/kyogre-primal/main-shiny.png,assets/textures/textures_webapp/pokemon/kyogre-primal/main-shiny.webp,475,475,153982,82294,71688,46.5561,true,eligible,1364e50dc86f99b7317c2ed2bf687a146d02ed383adacc6295c43c4cf56966b6
assets/textures/textures_webapp/pokemon/arcanine/main-shiny.png,assets/textures/textures_webapp/pokemon/arcanine/main-shiny.webp,475,475,203843,132220,71623,35.1364,true,eligible,ddb5ada2fe5f995d0f9a273d746c9c488c52321ebd16f407e3039e355aa5f448
assets/textures/textures_webapp/pokemon/thundurus/main-shiny.png,assets/textures/textures_webapp/pokemon/thundurus/main-shiny.webp,475,475,154076,82548,71528,46.4238,true,eligible,c6a6b68c09b3464442c939fb99605301762d88ae8ab63313d517592d84bd87be
assets/textures/textures_webapp/pokemon/volcanion/main-shiny.png,assets/textures/textures_webapp/pokemon/volcanion/main-shiny.webp,475,475,198670,127194,71476,35.9772,true,eligible,4e7cb72291d8b6c157c90bba3d8bcab2d44d7f9ff8b46d7a9c78abf37cff07b9
assets/textures/textures_webapp/pokemon/torkoal/main.png,assets/textures/textures_webapp/pokemon/torkoal/main.webp,475,475,193339,121888,71451,36.9563,true,eligible,9fa21de5caa7bb62a9d7090349b65fa9d77030bad27300b4325b03c9b1d4af37
assets/textures/textures_webapp/pokemon/tropius/main.png,assets/textures/textures_webapp/pokemon/tropius/main.webp,475,475,195557,124116,71441,36.5321,true,eligible,69b3255228b5efb3258d86a4e7f7400e9e3cfdec2a3afe458f350998bda59096
assets/textures/textures_webapp/pokemon/hydreigon/main-shiny.png,assets/textures/textures_webapp/pokemon/hydreigon/main-shiny.webp,475,475,167788,96428,71360,42.5299,true,eligible,c69a2f3fc68b8e36df2aec9c09eac468d2e7be55107674c380f019028cf36225
assets/textures/textures_webapp/pokemon/araquanid/main-shiny.png,assets/textures/textures_webapp/pokemon/araquanid/main-shiny.webp,475,475,174139,102804,71335,40.9644,true,eligible,a7c9004e6147589b7f92b56984c22c22ddc89f8dc46c859dbcf698ee547e06da
assets/textures/textures_webapp/pokemon/tentacruel/main-shiny.png,assets/textures/textures_webapp/pokemon/tentacruel/main-shiny.webp,475,475,172477,101158,71319,41.3499,true,eligible,e080ced7b0e4e031c8d783173a1127c60cc25c59c37f8d6ccc2bbe43646beac5
assets/textures/textures_webapp/pokemon/alolan-meowth/main-shiny.png,assets/textures/textures_webapp/pokemon/alolan-meowth/main-shiny.webp,475,475,141228,70066,71162,50.3880,true,eligible,0a71e697a50adcfd091c44594ff1fa008f46cc97da7d01f5705377e066287067
assets/textures/textures_webapp/pokemon/zorua/main-shiny.png,assets/textures/textures_webapp/pokemon/zorua/main-shiny.webp,475,475,153722,82634,71088,46.2445,true,eligible,2a9752238c031ab02e0d85aa6b2e9dc3d887ed7d55288163e3eb60dbf0e9f69a
assets/textures/textures_webapp/pokemon/ekans/main-shiny.png,assets/textures/textures_webapp/pokemon/ekans/main-shiny.webp,475,475,202022,130990,71032,35.1605,true,eligible,006f9f01f21a1345d332682a2c1ed594450d46b7c81873052ed2a75b9bae8f56
assets/textures/textures_webapp/pokemon/rhyperior/main-shiny.png,assets/textures/textures_webapp/pokemon/rhyperior/main-shiny.webp,475,475,164183,93182,71001,43.2450,true,eligible,e1b261de8fd4abc5dd92f16c6244f1c7045a41a6a1f4f6f3dd9b10ad775dfbe6
assets/textures/textures_webapp/pokemon/appletun/main-shiny.png,assets/textures/textures_webapp/pokemon/appletun/main-shiny.webp,475,475,150790,79792,70998,47.0840,true,eligible,a1d027a48f3ad59d0a579ac651d5f7ab0f8de3641f474aa95371bbb981f7b50c
assets/textures/textures_webapp/pokemon/audino/main-shiny.png,assets/textures/textures_webapp/pokemon/audino/main-shiny.webp,475,475,152400,81444,70956,46.5591,true,eligible,9b4dadc1b2b00d4ee3f1a40df3d7cd2e5a873a24017f40ffb8032401eb8616d4
assets/textures/textures_webapp/pokemon/arcanine/main.png,assets/textures/textures_webapp/pokemon/arcanine/main.webp,475,475,197883,126960,70923,35.8409,true,eligible,4c4f37e697b9ac8894c1da0d2dd23baa8d5585558ffff52b23d9577326f48f29
assets/textures/textures_webapp/pokemon/zygarde-complete/main.png,assets/textures/textures_webapp/pokemon/zygarde-complete/main.webp,475,475,199947,129030,70917,35.4679,true,eligible,4ac5166fb4b40ae1ef37a8346152188b979ba7fd87afdb5f4ed2ef82c7da2776
assets/textures/textures_webapp/pokemon/hippopotas/main-m-shiny.png,assets/textures/textures_webapp/pokemon/hippopotas/main-m-shiny.webp,475,475,149614,78708,70906,47.3926,true,eligible,781040c38c6c24fb1ceb11998c56c8c7dadf1bd3126b3994dccd59975c2209d6
assets/textures/textures_webapp/pokemon/hippopotas/main-shiny.png,assets/textures/textures_webapp/pokemon/hippopotas/main-shiny.webp,475,475,149614,78708,70906,47.3926,true,eligible,781040c38c6c24fb1ceb11998c56c8c7dadf1bd3126b3994dccd59975c2209d6
assets/textures/textures_webapp/pokemon/corphish/main-shiny.png,assets/textures/textures_webapp/pokemon/corphish/main-shiny.webp,475,475,198034,127142,70892,35.7979,true,eligible,4fb32c6343f826467301de22aa9ea062fe041a72f73cf162dda0fb1130638a02
assets/textures/textures_webapp/pokemon/mandibuzz/main-shiny.png,assets/textures/textures_webapp/pokemon/mandibuzz/main-shiny.webp,475,475,154139,83252,70887,45.9890,true,eligible,281d24ea4bee25d0f0ada1e2a7a1b78cebb8a53fe95905b137955f99fbabd205
assets/textures/textures_webapp/pokemon/voltorb-hisui/main-shiny.png,assets/textures/textures_webapp/pokemon/voltorb-hisui/main-shiny.webp,475,475,166179,95296,70883,42.6546,true,eligible,ce3999f8093bf464867743a5bf58f9be608715a37dd20b8ba4a8aa6992ae8959
assets/textures/textures_webapp/pokemon/doublade/main-shiny.png,assets/textures/textures_webapp/pokemon/doublade/main-shiny.webp,475,475,161837,91008,70829,43.7656,true,eligible,9a16abc1c3cf7cf000bf64aa65c47eadff9c780c819819418d04aa9812481230
assets/textures/textures_webapp/pokemon/whirlipede/main-shiny.png,assets/textures/textures_webapp/pokemon/whirlipede/main-shiny.webp,475,475,157185,86450,70735,45.0011,true,eligible,115f979afc89919e862364d3470de2c7fc9abceb86a7e1988b3938a18e16ffea
assets/textures/textures_webapp/pokemon/golem/main.png,assets/textures/textures_webapp/pokemon/golem/main.webp,475,475,179897,109164,70733,39.3186,true,eligible,c011329cffe100ff0b9110624b67ad1ba5761d978d14309d6441bf411f9042f0
assets/textures/textures_webapp/pokemon/cosmoem/main-shiny.png,assets/textures/textures_webapp/pokemon/cosmoem/main-shiny.webp,475,475,157966,87286,70680,44.7438,true,eligible,aa23f5bec3b67a06acccbb54a56f69e0485b89b5028b9e9380120d2dfdca2d08
assets/textures/textures_webapp/pokemon/electivire/main-shiny.png,assets/textures/textures_webapp/pokemon/electivire/main-shiny.webp,475,475,168511,97866,70645,41.9231,true,eligible,3183a7b649d1a96e7df099e76a878ab9d48276e641f3dbdd24077f35e60ed75b
assets/textures/textures_webapp/pokemon/decidueye-hisui/main-shiny.png,assets/textures/textures_webapp/pokemon/decidueye-hisui/main-shiny.webp,475,475,175523,104892,70631,40.2403,true,eligible,aeb1373c441efb5fa8a8eac211d97075aac25866cfe50105173274f180ba624a
assets/textures/textures_webapp/pokemon/magneton/main-shiny.png,assets/textures/textures_webapp/pokemon/magneton/main-shiny.webp,475,475,163653,93032,70621,43.1529,true,eligible,0dcb84248af14c2a0f2a4140d5b5e31005f4753d9653d25c6d29bdb711505e4d
assets/textures/textures_webapp/pokemon/enamorus/main-shiny.png,assets/textures/textures_webapp/pokemon/enamorus/main-shiny.webp,475,475,164173,93630,70543,42.9687,true,eligible,326263723639622474bf34fb2d1824fe15cabb88b5b8095ad4241e8753fd114f
assets/textures/textures_webapp/pokemon/emboar/main.png,assets/textures/textures_webapp/pokemon/emboar/main.webp,475,475,199396,128872,70524,35.3688,true,eligible,6cd4ca376d3072e60b4e61c0b15c6be8e77db0ae4e24986bed33b06dfcd2cda1
assets/textures/textures_webapp/pokemon/kangaskhan/main.png,assets/textures/textures_webapp/pokemon/kangaskhan/main.webp,475,475,183110,112618,70492,38.4971,true,eligible,4cd6a8e24c543af13a13228f068abec9913c8a76ce5dc98d7c25f46b12280858
assets/textures/textures_webapp/pokemon/sunny-castform/main.png,assets/textures/textures_webapp/pokemon/sunny-castform/main.webp,475,475,194780,124330,70450,36.1690,true,eligible,9fb5ba8269bb1fa46352d5671c393d8f0b36a9c95a0c62f23069b0874ac4b234
assets/textures/textures_webapp/pokemon/finneon/main-shiny.png,assets/textures/textures_webapp/pokemon/finneon/main-shiny.webp,475,475,152690,82274,70416,46.1170,true,eligible,3983343521412e2f4dafb637fbbdde2aca1413a61ff763e235018500fe688c23
assets/textures/textures_webapp/pokemon/wo-chien/main-shiny.png,assets/textures/textures_webapp/pokemon/wo-chien/main-shiny.webp,475,475,201416,131018,70398,34.9515,true,eligible,d546ebe65869864a32ea5e86a83b81bf85414367de6d36f6afddbf846b253f1d
